109	0.015	99.930
110	0.015	99.900
111	0.014	99.920
112	0.014	99.926
113	0.014	99.924
114	0.014	99.934
115	0.014	99.926
116	0.014	99.938
117	0.013	99.938
118	0.013	99.944
119	0.013	99.934
120	0.013	99.946
121	0.013	99.934
122	0.013	99.938
123	0.013	99.944
124	0.013	99.930
125	0.013	99.950
126	0.013	99.944
127	0.013	99.946
128	0.013	99.932
129	0.013	99.936
130	0.013	99.914
131	0.012	99.944
132	0.012	99.946
133	0.012	99.954
134	0.012	99.954
135	0.012	99.944
136	0.012	99.944
137	0.012	99.952
138	0.012	99.958
139	0.012	99.940
140	0.011	99.958
141	0.011	99.974
142	0.011	99.974
143	0.011	99.966
144	0.011	99.958
145	0.011	99.960
146	0.010	99.968
147	0.011	99.968
148	0.011	99.966
149	0.010	99.956
150	0.011	99.956
151	0.010	99.978
152	0.010	99.964
153	0.010	99.968
154	0.010	99.964
155	0.011	99.976
156	0.010	99.964
157	0.010	99.972
158	0.010	99.962
159	0.010	99.966
160	0.010	99.980
161	0.010	99.966
162	0.010	99.958
163	0.010	99.970
164	0.010	99.964
165	0.010	99.962
166	0.010	99.956
167	0.010	99.968
168	0.010	99.972
169	0.010	99.966
170	0.010	99.962
171	0.010	99.972
172	0.010	99.970
173	0.010	99.966
174	0.010	99.978
175	0.010	99.972
176	0.010	99.976
177	0.010	99.964
178	0.010	99.976
179	0.010	99.972
180	0.010	99.964
181	0.010	99.968
182	0.010	99.978
183	0.010	99.980
184	0.010	99.974
185	0.010	99.970
186	0.010	99.960
187	0.010	99.966
188	0.010	99.966
189	0.010	99.976
190	0.010	99.976
191	0.010	99.970
192	0.010	99.978
193	0.010	99.970
194	0.010	99.962
195	0.010	99.950
196	0.010	99.984
197	0.010	99.962
198	0.010	99.960
199	0.010	99.974
200	0.010	99.970
201	0.010	99.978
202	0.010	99.966
203	0.010	99.976
204	0.010	99.966
205	0.010	99.964
206	0.010	99.962
207	0.010	99.976
208	0.010	99.970
209	0.010	99.976
210	0.010	99.980
211	0.010	99.970
212	0.010	99.964
213	0.010	99.958
214	0.010	99.976
215	0.010	99.974
216	0.010	99.974
217	0.010	99.964
218	0.010	99.966
219	0.010	99.978
220	0.010	99.972
221	0.010	99.980
222	0.010	99.968
223	0.010	99.974
224	0.010	99.988
225	0.010	99.966
226	0.010	99.964
227	0.010	99.972
228	0.010	99.978
229	0.010	99.972
230	0.010	99.978
231	0.010	99.966
232	0.010	99.976
233	0.010	99.970
234	0.010	99.966
235	0.010	99.978
236	0.010	99.966
237	0.010	99.978
238	0.010	99.978
239	0.010	99.978
240	0.010	99.972
241	0.010	99.972
242	0.010	99.982
243	0.010	99.978
244	0.010	99.976
245	0.010	99.978
246	0.010	99.974
247	0.010	99.980
248	0.010	99.966
249	0.010	99.976
250	0.010	99.968
251	0.010	99.970
252	0.010	99.974
253	0.010	99.972
254	0.010	99.968
255	0.010	99.974
256	0.010	99.972
257	0.010	99.970
258	0.010	99.970
259	0.010	99.974
260	0.010	99.982
261	0.010	99.974
262	0.009	99.982
263	0.010	99.968
264	0.010	99.976
265	0.010	99.964
266	0.009	99.972
267	0.010	99.972
268	0.010	99.968
269	0.010	99.976
270	0.010	99.970
271	0.010	99.980
272	0.010	99.976
273	0.010	99.974
274	0.010	99.974
275	0.010	99.960
276	0.010	99.978
277	0.010	99.974
278	0.010	99.964
279	0.010	99.968
280	0.010	99.972
281	0.010	99.976
282	0.010	99.972
283	0.010	99.960
284	0.010	99.980
285	0.010	99.966
286	0.010	99.980
287	0.010	99.960
288	0.010	99.976
289	0.010	99.978
290	0.010	99.964
291	0.010	99.976
292	0.010	99.982
293	0.010	99.974
294	0.010	99.964
295	0.010	99.970
296	0.010	99.956
297	0.010	99.968
298	0.010	99.972
299	0.010	99.984
